game,patch,steam_build_id,unit_scale,faction_name,faction_key,subculture_key,military_group,roster_scope,is_faction_exclusive,military_group_count,permitted_faction_count,availability_notes,unit_key,unit_name,category,unit_class,caste,tier,weight,in_encyclopedia,is_renown,entity_count,model_count,source_total_component_count,hp_per_entity,total_hp,barrier_health,primary_component_role,primary_target_size,is_large,is_single_entity,armour,shield_block_chance,melee_defence,leadership,physical_resistance,missile_resistance,spell_resistance,ward_save,fire_resistance,melee_attack,weapon_base_damage,weapon_ap_damage,charge_bonus,bonus_vs_infantry,bonus_vs_large,attack_interval,max_splash_targets,melee_is_magical,melee_is_flaming,speed,mass,has_missile_weapon,accuracy,ammunition,range,reload_time,missile_base_damage,missile_ap_damage,missile_bonus_vs_infantry,missile_bonus_vs_large,projectiles_per_shot,shots_per_volley,burst_size,burst_shot_delay,projectile_velocity,projectile_spread,marksmanship_bonus,calibration_distance,calibration_area,missile_is_magical,missile_is_flaming,projectile_shot_type,projectile_penetration_class,projectile_expiry_range,projectile_can_damage_buildings,projectile_can_damage_allies,projectile_is_spell,projectile_contact_effect,explosion_key,explosion_base_damage,explosion_ap_damage,explosion_radius,explosion_is_magical,explosion_is_flaming,explosion_affects_allies,explosion_contact_effect,multiplayer_cost,campaign_recruit_cost,campaign_upkeep,source_main_unit_key,source_land_unit_key,source_battle_entity_key,source_man_entity_key,source_mount_entity_key,source_engine_entity_key,source_melee_weapon_key,source_missile_weapon_key,source_projectile_key,extracted_at_utc,data_quality_status,notes
warhammer_3,8.1.1,24237342,ultra,Slaanesh,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,wh3_main_sla,race_core,false,1,2,,wh3_dlc20_chs_cav_chaos_chariot_msla,Chaos Chariots of Slaanesh,monster,chariot,chariot,2,heavy,true,false,4,4,8,1394,5576,0,engine,large,true,false,110,0,28,70,5,0,0,0,0,22,29,11,76,18,0,4,3,false,false,8.3,1500,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,850,213,wh3_dlc20_chs_cav_chaos_chariot_msla,wh3_dlc20_chs_cav_chaos_chariot_msla,wh3_main_vehicle_chs_chariot_msla,wh_main_infantry_standard_large_blood,wh3_dlc20_chs_mnt_chaos_steed_msla_chariots,wh3_main_vehicle_chs_chariot_msla,wh_main_chs_chariot,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Slaanesh,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,wh3_main_sla,race_core,false,1,2,,wh3_dlc20_chs_cav_chaos_knights_msla,Chaos Knights of Slaanesh,monster,cav_mel,melee_cavalry,3,heavy,true,false,60,60,60,127,7620,0,mount,medium,false,false,120,30,50,75,5,0,0,0,0,42,37,16,44,0,0,4.6,1,false,false,7.5,1200,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,1400,350,wh3_dlc20_chs_cav_chaos_knights_msla,wh3_dlc20_chs_cav_chaos_knights_msla,wh3_dlc20_chs_mnt_chaos_steed_msla_knights,wh3_dlc20_chaos_knight_rider_blood,wh3_dlc20_chs_mnt_chaos_steed_msla_knights,,wh_main_chs_sword_chaos_knight,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Slaanesh,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,wh3_main_sla,race_core,false,1,2,,wh3_dlc20_chs_cav_chaos_knights_msla_lances,Chaos Knights of Slaanesh (Lances),monster,cav_shk,melee_cavalry,4,heavy,true,false,60,60,60,127,7620,0,mount,medium,false,false,120,30,38,75,5,0,0,0,0,42,36,17,80,0,0,5,1,false,false,7.5,1200,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,1400,350,wh3_dlc20_chs_cav_chaos_knights_msla_lances,wh3_dlc20_chs_cav_chaos_knights_msla_lances,wh3_dlc20_chs_mnt_chaos_steed_msla_knights,wh3_dlc20_chaos_knight_rider_blood,wh3_dlc20_chs_mnt_chaos_steed_msla_knights,,wh_main_chs_lance_chaos_knight,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Slaanesh,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,wh3_main_sla,race_core,false,1,2,,wh3_dlc20_chs_cav_marauder_horsemen_msla_javelins,Marauder Horsemen of Slaanesh,monster,cav_mis,melee_cavalry,2,medium,true,false,60,60,60,83,4980,0,mount,medium,false,false,15,0,20,48,5,0,0,0,0,22,19,5,24,0,0,5,1,false,false,9.5,500,true,10,16,80,9,15,7,0,0,1,1,1,0,46,0,10,50,2.3,true,false,small_arm_default,low,140,false,true,false,,,,,,,,,,625,625,156,wh3_dlc20_chs_cav_marauder_horsemen_msla_javelins,wh3_dlc20_chs_cav_marauder_horsemen_msla_javelins,wh3_dlc20_chs_mnt_norscan_warhorse_horsemen_msla,wh3_dlc20_marauder_horsemen_rider_blood,wh3_dlc20_chs_mnt_norscan_warhorse_horsemen_msla,,wh_main_chs_marauder_horsemen_spear,wh3_dlc20_chs_marauder_horsemen_msla_javelin,wh3_dlc20_chs_marauder_horsemen_msla_javelin,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Slaanesh,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,wh3_main_sla,race_core,false,1,2,,wh3_dlc20_chs_inf_chaos_warriors_msla,Chaos Warriors of Slaanesh,infantry,inf_mel,melee_infantry,2,heavy,true,false,100,100,100,90,9000,0,man,small,false,false,100,55,44,75,5,0,0,0,0,36,26,10,20,0,0,4,1,false,false,3.3,160,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,800,200,wh3_dlc20_chs_inf_chaos_warriors_msla,wh3_dlc20_chs_inf_chaos_warriors_msla,wh3_dlc20_infantry_standard_msla_very_large_blood_dismembers,wh3_dlc20_infantry_standard_msla_very_large_blood_dismembers,,,wh3_dlc20_chs_warriors_msla_sword,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Slaanesh,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,wh3_main_sla,race_core,false,1,2,,wh3_dlc20_chs_inf_chaos_warriors_msla_hellscourges,Chaos Warriors of Slaanesh (Hellscourges),infantry,inf_mel,melee_infantry,2,heavy,true,false,100,100,100,90,9000,0,man,small,false,false,100,55,54,75,5,0,0,0,0,32,26,6,20,0,0,4,1,false,false,3.3,160,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950,950,237,wh3_dlc20_chs_inf_chaos_warriors_msla_hellscourges,wh3_dlc20_chs_inf_chaos_warriors_msla_hellscourges,wh3_dlc20_infantry_standard_msla_very_large_blood_dismembers,wh3_dlc20_infantry_standard_msla_very_large_blood_dismembers,,,wh3_dlc20_chs_warriors_hellscourge_whip,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Slaanesh,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,wh3_main_sla,race_core,false,1,2,,wh3_dlc20_chs_inf_chosen_msla,Chosen of Slaanesh,infantry,inf_mel,melee_infantry,3,heavy,true,false,80,80,80,131,10480,0,man,small,false,false,120,60,60,85,5,0,0,0,0,46,34,14,26,0,0,3.8,1,false,false,3.3,160,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1350,338,wh3_dlc20_chs_inf_chosen_msla,wh3_dlc20_chs_inf_chosen_msla,wh3_dlc20_infantry_standard_msla_very_large_blood_dismembers,wh3_dlc20_infantry_standard_msla_very_large_blood_dismembers,,,wh3_dlc20_chs_chosen_msla_sword,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Slaanesh,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,wh3_main_sla,race_core,false,1,2,,wh3_dlc20_chs_inf_chosen_msla_hellscourges,Chosen of Slaanesh (Hellscourges),infantry,inf_mel,melee_infantry,3,heavy,true,false,80,80,80,131,10480,0,man,small,false,false,120,60,70,85,5,0,0,0,0,42,34,8,26,0,0,4,1,false,false,3.3,160,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,375,wh3_dlc20_chs_inf_chosen_msla_hellscourges,wh3_dlc20_chs_inf_chosen_msla_hellscourges,wh3_dlc20_infantry_standard_msla_very_large_blood_dismembers,wh3_dlc20_infantry_standard_msla_very_large_blood_dismembers,,,wh3_dlc20_chs_chosen_msla_hellscourge_whip,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Slaanesh,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,wh3_main_sla,race_core,false,1,2,,wh3_dlc20_chs_inf_forsaken_msla,Forsaken of Slaanesh,infantry,inf_mel,melee_infantry,2,heavy,true,false,80,80,80,100,8000,0,man,small,false,false,85,0,20,70,5,0,0,0,0,32,44,14,36,0,0,4.3,1,false,false,5.1,230,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,800,200,wh3_dlc20_chs_inf_forsaken_msla,wh3_dlc20_chs_inf_forsaken_msla,wh3_dlc20_chs_infantry_forsaken_msla_blood_dismembers,wh3_dlc20_chs_infantry_forsaken_msla_blood_dismembers,,,wh3_dlc20_sla_forsaken,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Slaanesh,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,wh3_main_sla,race_core,false,1,2,,wh3_dlc20_chs_mon_warshrine_msla,Chaos Warshrine of Slaanesh,monster,inf_mel,monster,3,very_heavy,true,false,1,1,1,11242,11242,0,mount,very_large,true,true,60,0,30,60,5,0,0,0,0,35,250,125,25,0,0,4,4,false,false,4.3,4000,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,1300,325,wh3_dlc20_chs_mon_warshrine_msla,wh3_dlc20_chs_mon_warshrine_msla,wh3_dlc20_chs_mnt_warshrine_msla,wh_main_infantry_rider,wh3_dlc20_chs_mnt_warshrine_msla,,wh3_dlc20_chs_mon_warshrine_msla,,,2026-08-26T04:13:50.342Z,complete,
