game,patch,steam_build_id,unit_scale,faction_name,faction_key,subculture_key,military_group,roster_scope,is_faction_exclusive,military_group_count,permitted_faction_count,availability_notes,unit_key,unit_name,category,unit_class,caste,tier,weight,in_encyclopedia,is_renown,entity_count,model_count,source_total_component_count,hp_per_entity,total_hp,barrier_health,primary_component_role,primary_target_size,is_large,is_single_entity,armour,shield_block_chance,melee_defence,leadership,physical_resistance,missile_resistance,spell_resistance,ward_save,fire_resistance,melee_attack,weapon_base_damage,weapon_ap_damage,charge_bonus,bonus_vs_infantry,bonus_vs_large,attack_interval,max_splash_targets,melee_is_magical,melee_is_flaming,speed,mass,has_missile_weapon,accuracy,ammunition,range,reload_time,missile_base_damage,missile_ap_damage,missile_bonus_vs_infantry,missile_bonus_vs_large,projectiles_per_shot,shots_per_volley,burst_size,burst_shot_delay,projectile_velocity,projectile_spread,marksmanship_bonus,calibration_distance,calibration_area,missile_is_magical,missile_is_flaming,projectile_shot_type,projectile_penetration_class,projectile_expiry_range,projectile_can_damage_buildings,projectile_can_damage_allies,projectile_is_spell,projectile_contact_effect,explosion_key,explosion_base_damage,explosion_ap_damage,explosion_radius,explosion_is_magical,explosion_is_flaming,explosion_affects_allies,explosion_contact_effect,multiplayer_cost,campaign_recruit_cost,campaign_upkeep,source_main_unit_key,source_land_unit_key,source_battle_entity_key,source_man_entity_key,source_mount_entity_key,source_engine_entity_key,source_melee_weapon_key,source_missile_weapon_key,source_projectile_key,extracted_at_utc,data_quality_status,notes
warhammer_3,8.1.1,24237342,ultra,Wood Elves,wh_dlc05_wef_wood_elves,wh_dlc05_sc_wef_wood_elves,wh_dlc05_group_wood_elves,race_core_and_variant,false,2,1,,wh2_dlc16_wef_cav_glade_riders_2,Glade Riders (Spears),cavalry,cav_shk,melee_cavalry,2,heavy,true,false,60,60,60,83,4980,0,mount,medium,false,false,15,35,32,60,0,0,0,0,0,28,21,7,40,0,0,4.5,1,false,false,9.4,600,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,550,138,wh2_dlc16_wef_cav_glade_riders_2,wh2_dlc16_wef_cav_glade_riders_2,wh_dlc05_wef_cavalry_fast_360_blood,wh_dlc05_wef_cav_glade_rider_blood,wh_dlc05_wef_cavalry_fast_360_blood,,wh2_dlc16_wef_spear_glade_riders,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Wood Elves,wh_dlc05_wef_wood_elves,wh_dlc05_sc_wef_wood_elves,wh_dlc05_group_wood_elves,race_core,false,1,1,,wh2_dlc16_wef_cav_great_stag_knights_0,Great Stag Knights,cavalry,cav_shk,monstrous_cavalry,4,heavy,true,false,32,32,32,212,6784,0,mount,medium,false,false,60,35,32,75,20,0,0,0,0,35,21,42,70,0,0,4,3,false,false,9,1500,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450,1450,362,wh2_dlc16_wef_cav_great_stag_knights_0,wh2_dlc16_wef_cav_great_stag_knights_0,wh2_dlc16_wef_cav_great_stag_blood,wh_main_cavalry_rider_standard_blood,wh2_dlc16_wef_cav_great_stag_blood,,wh2_dlc16_wef_stag_knight_spear,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Wood Elves,wh_dlc05_wef_wood_elves,wh_dlc05_sc_wef_wood_elves,wh_dlc05_group_wood_elves,race_core_and_variant,false,2,1,,wh2_dlc16_wef_cha_ancient_treeman_coeddil_0,Coeddil,character,com,hero,0,very_heavy,false,false,1,1,1,10328,10328,0,man,very_large,true,true,110,0,52,100,20,15,0,0,-25,65,160,400,40,0,25,3.8,6,true,false,3.5,7000,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,1800,0,wh2_dlc16_wef_cha_ancient_treeman_coeddil_0,wh2_dlc16_wef_cha_ancient_treeman_coeddil_0,wh2_dlc16_wef_cha_treeman_coeddil,wh2_dlc16_wef_cha_treeman_coeddil,,,wh_dlc16_wef_ancient_treeman_coeddil_claws,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Wood Elves,wh_dlc05_wef_wood_elves,wh_dlc05_sc_wef_wood_elves,wh_dlc05_group_wood_elves,race_core_and_variant,false,2,1,,wh2_dlc16_wef_cha_malicious_ancient_treeman_beasts_0,Malevolent Ancient Treeman (Beasts),character,com,lord,0,very_heavy,true,false,1,1,1,9828,9828,0,man,very_large,true,true,110,0,48,90,20,15,0,0,-25,42,150,320,30,0,0,4,5,true,false,3.5,7000,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1300,325,wh2_dlc16_wef_cha_malicious_ancient_treeman_beasts_0,wh2_dlc16_wef_cha_malicious_ancient_treeman_beasts_0,wh2_dlc16_wef_cha_malicious_treeman_hero,wh2_dlc16_wef_cha_malicious_treeman_hero,,,wh_dlc05_wef_treeman_ancient_claws,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Wood Elves,wh_dlc05_wef_wood_elves,wh_dlc05_sc_wef_wood_elves,wh_dlc05_group_wood_elves,race_core_and_variant,false,2,1,,wh2_dlc16_wef_cha_malicious_ancient_treeman_life_0,Malevolent Ancient Treeman (Life),character,com,lord,0,very_heavy,true,false,1,1,1,9828,9828,0,man,very_large,true,true,110,0,48,90,20,15,0,0,-25,42,150,320,30,0,0,4,5,true,false,3.5,7000,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1300,325,wh2_dlc16_wef_cha_malicious_ancient_treeman_life_0,wh2_dlc16_wef_cha_malicious_ancient_treeman_life_0,wh2_dlc16_wef_cha_malicious_treeman_hero,wh2_dlc16_wef_cha_malicious_treeman_hero,,,wh_dlc05_wef_treeman_ancient_claws,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Wood Elves,wh_dlc05_wef_wood_elves,wh_dlc05_sc_wef_wood_elves,wh_dlc05_group_wood_elves,race_core_and_variant,false,2,1,,wh2_dlc16_wef_cha_malicious_ancient_treeman_shadows_0,Malevolent Ancient Treeman (Shadows),character,com,lord,0,very_heavy,true,false,1,1,1,9828,9828,0,man,very_large,true,true,110,0,48,90,20,15,0,0,-25,42,150,320,30,0,0,4,5,true,false,3.5,7000,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1300,325,wh2_dlc16_wef_cha_malicious_ancient_treeman_shadows_0,wh2_dlc16_wef_cha_malicious_ancient_treeman_shadows_0,wh2_dlc16_wef_cha_malicious_treeman_hero,wh2_dlc16_wef_cha_malicious_treeman_hero,,,wh_dlc05_wef_treeman_ancient_claws,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Wood Elves,wh_dlc05_wef_wood_elves,wh_dlc05_sc_wef_wood_elves,wh_dlc05_group_wood_elves,faction_exclusive,true,1,1,Faction-variant roster unit; see unit_rosters for exact military-group and faction permissions.,wh2_dlc16_wef_cha_malicious_branchwraith_beasts_0,Malevolent Branchwraith (Beasts),character,com,hero,0,light,true,false,1,1,1,4168,4168,0,man,small,false,true,60,0,35,60,20,15,0,0,-25,49,230,100,32,0,0,4,3,true,false,4.3,500,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450,1000,250,wh2_dlc16_wef_cha_malicious_branchwraith_beasts_0,wh2_dlc16_wef_cha_malicious_branchwraith_beasts_0,wh2_dlc16_wef_malicious_branchwraith_dismembers,wh2_dlc16_wef_malicious_branchwraith_dismembers,,,wh_dlc05_wef_branchwraith_claws,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Wood Elves,wh_dlc05_wef_wood_elves,wh_dlc05_sc_wef_wood_elves,wh_dlc05_group_wood_elves,race_core,false,1,1,,wh2_dlc16_wef_inf_bladesingers_0,Bladesingers,infantry,inf_mel,melee_infantry,3,medium,true,false,100,100,100,84,8400,0,man,small,false,false,15,0,42,80,20,0,0,0,0,48,10,26,34,12,0,4.5,1,true,false,4.6,110,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1200,300,wh2_dlc16_wef_inf_bladesingers_0,wh2_dlc16_wef_inf_bladesingers_0,wh2_dlc16_wef_inf_bladesinger_blood_dismembers,wh2_dlc16_wef_inf_bladesinger_blood_dismembers,,,wh2_dlc16_wef_sword_dual_blades_bladesinger,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Wood Elves,wh_dlc05_wef_wood_elves,wh_dlc05_sc_wef_wood_elves,wh_dlc05_group_wood_elves,faction_exclusive,true,1,1,Faction-variant roster unit; see unit_rosters for exact military-group and faction permissions.,wh2_dlc16_wef_inf_malicious_dryads_0,Malevolent Dryads,infantry,inf_mel,melee_infantry,2,medium,true,false,100,100,100,70,7000,0,man,small,false,false,60,0,25,65,20,0,0,0,-25,35,35,5,18,0,0,4.2,1,true,false,4.3,140,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,550,138,wh2_dlc16_wef_inf_malicious_dryads_0,wh2_dlc16_wef_inf_malicious_dryads_0,wh2_dlc16_wef_inf_malicious_dryad,wh2_dlc16_wef_inf_malicious_dryad,,,wh_dlc05_wef_dryads_claw,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Wood Elves,wh_dlc05_wef_wood_elves,wh_dlc05_sc_wef_wood_elves,wh_dlc05_group_wood_elves,faction_exclusive,true,1,1,Faction-variant roster unit; see unit_rosters for exact military-group and faction permissions.,wh2_dlc16_wef_mon_feral_manticore,Feral Manticore,monster,inf_mel,monster,2,heavy,false,false,1,1,1,5103,5103,0,man,large,true,true,45,0,34,56,0,15,0,0,0,40,290,155,50,0,0,3.6,4,false,false,7,2000,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,800,200,wh2_dlc16_wef_mon_feral_manticore,wh2_dlc16_wef_mon_feral_manticore,wh_dlc01_flying_manticore_blood,wh_dlc01_flying_manticore_blood,,,wh_dlc03_bst_manticore,,,2026-08-26T04:13:50.342Z,complete,
