game,patch,steam_build_id,unit_scale,faction_name,faction_key,subculture_key,military_group,roster_scope,is_faction_exclusive,military_group_count,permitted_faction_count,availability_notes,unit_key,unit_name,tactical_category,source_unit_class,source_caste,tier,weight,in_encyclopedia,is_renown,entity_count,model_count,source_total_component_count,hp_per_entity,total_hp,barrier_health,primary_component_role,primary_target_size,is_large,is_single_entity,armour,shield_block_chance,melee_defence,leadership,physical_resistance,missile_resistance,spell_resistance,ward_save,fire_resistance,melee_attack,weapon_base_damage,weapon_ap_damage,charge_bonus,bonus_vs_infantry,bonus_vs_large,attack_interval,max_splash_targets,melee_is_magical,melee_is_flaming,speed,mass,has_missile_weapon,accuracy,ammunition,range,reload_time,missile_base_damage,missile_ap_damage,missile_bonus_vs_infantry,missile_bonus_vs_large,projectiles_per_shot,shots_per_volley,burst_size,burst_shot_delay,projectile_velocity,projectile_spread,marksmanship_bonus,calibration_distance,calibration_area,missile_is_magical,missile_is_flaming,projectile_shot_type,projectile_penetration_class,projectile_expiry_range,projectile_can_damage_buildings,projectile_can_damage_allies,projectile_is_spell,projectile_contact_effect,explosion_key,explosion_base_damage,explosion_ap_damage,explosion_radius,explosion_is_magical,explosion_is_flaming,explosion_affects_allies,explosion_contact_effect,multiplayer_cost,campaign_recruit_cost,campaign_upkeep,source_main_unit_key,source_land_unit_key,source_battle_entity_key,source_man_entity_key,source_mount_entity_key,source_engine_entity_key,source_melee_weapon_key,source_missile_weapon_key,source_projectile_key,extracted_at_utc,data_quality_status,notes
warhammer_3,8.1.1,24237342,ultra,Empire,wh_main_emp_empire,wh_main_sc_emp_empire,wh_main_group_empire,race_core_and_variant,false,3,1,,wh2_dlc13_emp_cha_hunter_doctor_hertwig_van_hal_0,Hertwig van Hal,character,com,hero,0,medium,false,false,1,1,1,3988,3988,0,man,small,false,true,45,0,38,70,0,15,25,0,0,40,230,100,30,0,0,4,3,true,false,3.4,500,true,15,50,90,4,33,117,0,0,1,1,1,0,110,0,60,80,1.6,true,false,small_arm_default,medium,-1,false,true,false,,,,,,,,,,600,1000,0,wh2_dlc13_emp_cha_hunter_doctor_hertwig_van_hal_0,wh2_dlc13_emp_cha_hunter_doctor_hertwig_van_hal_0,wh2_main_infantry_standard_hero_360_blood_dismembers,wh2_main_infantry_standard_hero_360_blood_dismembers,,,wh_main_emp_sword_witchhunter,wh_main_emp_witchhunter_pistol,wh_emp_witchhunter_pistol,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Empire,wh_main_emp_empire,wh_main_sc_emp_empire,wh_main_group_empire,race_core_and_variant,false,4,1,,wh2_dlc13_emp_cha_hunter_jorek_grimm_0,Jorek Grimm,character,com,hero,0,heavy,false,false,1,1,1,4188,4188,0,man,small,false,true,120,0,35,75,0,15,35,0,0,40,60,220,14,0,0,4,3,false,false,3.2,1100,true,15,50,180,8,60,180,0,0,1,1,1,0,110,0,70,150,2,false,false,artillery_default,medium,-1,false,true,false,,,,,,,,,,750,1000,0,wh2_dlc13_emp_cha_hunter_jorek_grimm_0,wh2_dlc13_emp_cha_hunter_jorek_grimm_0,wh_main_dwf_cha_dwarf_hero_blood_dismembers_medium_kb_resist,wh_main_dwf_cha_dwarf_hero_blood_dismembers_medium_kb_resist,,,wh_main_dwf_master_engineer_hammer,wh_main_dwf_master_engineer_rifle,wh_dwf_master_engineer_rifle_bullet,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Empire,wh_main_emp_empire,wh_main_sc_emp_empire,wh_main_group_empire,race_core_and_variant,false,4,1,,wh2_dlc13_emp_cha_hunter_kalara_of_wydrioth_0,Kalara,character,com,hero,0,medium,false,false,1,1,1,3988,3988,0,man,small,false,true,50,0,48,70,0,15,0,0,0,58,235,90,28,0,0,4,3,false,false,4.2,400,true,20,40,190,8,196,84,0,0,1,1,1,0,60,0,100,80,0.2,true,false,small_arm_default,medium,300,false,true,false,,,,,,,,,,700,1000,0,wh2_dlc13_emp_cha_hunter_kalara_of_wydrioth_0,wh2_dlc13_emp_cha_hunter_kalara_of_wydrioth_0,wh_dlc05_wef_way_stalker_blood_dismembers,wh_dlc05_wef_way_stalker_blood_dismembers,,,wh_dlc05_wef_sword_hero_waystalker,wh_dlc05_wef_glade_lord_bow,wh_dlc05_wef_cha_trueflight_arrow,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Empire,wh_main_emp_empire,wh_main_sc_emp_empire,wh_main_group_empire,race_core_and_variant,false,4,1,,wh2_dlc13_emp_cha_hunter_rodrik_l_anguille_0,Rodrik L'Anguille,character,com,hero,0,medium,false,false,1,1,1,4088,4088,0,man,small,false,true,95,35,45,70,0,15,0,0,0,50,255,135,45,0,20,4,4,false,false,3.4,800,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475,1000,0,wh2_dlc13_emp_cha_hunter_rodrik_l_anguille_0,wh2_dlc13_emp_cha_hunter_rodrik_l_anguille_0,wh_main_infantry_standard_hero_blood,wh_main_infantry_standard_hero_blood,,,wh_main_brt_sword_hero,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Empire,wh_main_emp_empire,wh_main_sc_emp_empire,wh_main_group_empire,race_core_and_variant,false,4,1,,wh2_dlc13_emp_inf_archers_0,Archers,infantry,inf_mis,missile_infantry,1,light,true,false,90,90,90,69,6210,0,man,small,false,false,20,0,17,50,0,0,0,0,0,14,21,3,4,0,0,4.3,1,false,false,3.3,90,true,10,20,130,10,17,2,0,0,1,1,1,0,45,0,10,95,3.7,false,false,small_arm_default,very_low,300,false,true,false,,,,,,,,,,350,350,88,wh2_dlc13_emp_inf_archers_0,wh2_dlc13_emp_inf_archers_0,wh_main_infantry_standard_light_blood_dismembers,wh_main_infantry_standard_light_blood_dismembers,,,wh_main_emp_sword_short,wh2_dlc13_emp_bow_archers,wh2_dlc13_emp_bow_arrow,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Empire,wh_main_emp_empire,wh_main_sc_emp_empire,wh_main_group_empire,race_core_and_variant,false,4,1,,wh2_dlc13_emp_inf_huntsmen_0,Huntsmen,infantry,inf_mis,missile_infantry,3,light,true,false,90,90,90,69,6210,0,man,small,false,false,25,0,17,55,0,0,0,0,0,16,21,3,4,0,0,4.3,1,false,false,3.6,90,true,10,22,160,11,16,4,0,8,1,1,1,0,45,0,10,120,4.3,false,false,small_arm_default,very_low,300,false,true,false,,,,,,,,,,650,650,163,wh2_dlc13_emp_inf_huntsmen_0,wh2_dlc13_emp_inf_huntsmen_0,wh_dlc04_infantry_free_company_blood_dismembers,wh_dlc04_infantry_free_company_blood_dismembers,,,wh_main_emp_sword_short,wh2_dlc13_emp_bow_huntsmen,wh2_dlc13_emp_bow_arrow_huntsman,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Empire,wh_main_emp_empire,wh_main_sc_emp_empire,wh_main_group_empire,race_core_and_variant,false,4,1,,wh2_dlc13_emp_veh_war_wagon_0,War Wagons,monster,chariot,chariot,2,medium,true,false,4,4,24,1128,4512,0,engine,large,true,false,80,0,12,65,0,0,0,0,0,18,20,6,29,0,0,4,4,false,false,6,2000,true,10,210,130,6,5,25,0,0,1,6,1,0,100,0,10,85,1.6,false,false,small_arm_default,very_low,300,false,true,false,,,,,,,,,,875,875,213,wh2_dlc13_emp_veh_war_wagon_0,wh2_dlc13_emp_veh_war_wagon_0,wh2_dlc13_vehicle_war_wagon,wh_main_cavalry_rider_standard_blood,wh_main_emp_war_wagon_horse,wh2_dlc13_vehicle_war_wagon,wh2_dlc13_emp_war_wagon,wh2_dlc13_emp_rifle_war_wagons,wh2_dlc13_emp_rifle_war_wagons_bullet,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Empire,wh_main_emp_empire,wh_main_sc_emp_empire,wh_main_group_empire,race_core_and_variant,false,4,1,,wh2_dlc13_emp_veh_war_wagon_1,War Wagons (Mortars),monster,chariot,chariot,3,medium,true,false,4,4,8,1128,4512,0,engine,large,true,false,80,0,12,65,0,0,0,0,0,18,20,6,29,0,0,4,4,false,false,6,2000,true,10,22,380,19,100,30,0,0,1,1,1,0,68,0,10,300,380,false,false,artillery_explosive,low,600,true,true,false,,wh_main_emp_mortar_explosion,60,16,6,false,false,true,,950,950,238,wh2_dlc13_emp_veh_war_wagon_1,wh2_dlc13_emp_veh_war_wagon_1,wh2_dlc13_vehicle_war_wagon_mortar,wh_main_cavalry_rider_standard_blood,wh_main_emp_war_wagon_horse,wh2_dlc13_vehicle_war_wagon_mortar,wh2_dlc13_emp_war_wagon,wh2_dlc13_emp_mortar_shell_war_wagon,wh2_dlc13_emp_mortar_shell_war_wagon,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Empire,wh_main_emp_empire,wh_main_sc_emp_empire,wh_main_group_empire,race_core_and_variant,false,4,1,,wh2_dlc13_huntmarshall_veh_obsinite_gyrocopter_0,Obsinite Gyrocopters,monster,inf_mis,warmachine,3,heavy,true,false,12,12,12,374,4488,0,man,large,true,false,120,0,15,70,0,0,35,0,0,30,38,12,25,0,0,3.2,3,false,false,7,700,true,14,25,100,8,10,20,0,0,1,1,1,0,60,0,20,80,3,false,false,artillery_explosive,low,140,false,true,false,,wh_main_dwf_gyrocopter_steamgun_explosion,2,4,3,false,false,true,,1000,0,250,wh2_dlc13_huntmarshall_veh_obsinite_gyrocopter_0,wh2_dlc13_huntmarshall_veh_obsinite_gyrocopter_0,wh_main_dwf_flying_gyrocopter,wh_main_dwf_flying_gyrocopter,,,wh_main_dwf_gyrocopter,wh2_dlc13_huntsmarshall_obsinite_gyrocopter_steam_gun,wh2_dlc13_huntsmarshall_obsinite_gyrocopter_steam_shot,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Empire,wh_main_emp_empire,wh_main_sc_emp_empire,wh_main_group_empire,race_core_and_variant,false,2,3,,wh3_dlc23_neu_cha_ulrika,Ulrika Magdova,character,com,hero,0,heavy,false,false,1,1,1,3968,3968,0,man,small,false,true,50,0,46,80,5,15,0,0,0,50,250,200,25,30,0,4,5,false,false,4,600,true,10,30,180,7,124,84,0,0,1,1,1,0,60,0,100,80,0.2,false,false,small_arm_default,medium,300,false,true,false,,,,,,,,,,900,1000,0,wh3_dlc23_neu_cha_ulrika,wh3_dlc23_neu_cha_ulrika,wh3_dlc23_ulrika_standard_blood,wh3_dlc23_ulrika_standard_blood,,,wh3_dlc23_neu_dual_swords_ulrika,wh3_dlc23_neu_cha_ulrika_bow,wh3_dlc23_neu_cha_ulrika_arrow,2026-08-26T04:13:50.342Z,complete,
