game,patch,steam_build_id,unit_scale,faction_name,faction_key,subculture_key,military_group,roster_scope,is_faction_exclusive,military_group_count,permitted_faction_count,availability_notes,unit_key,unit_name,category,unit_class,caste,tier,weight,in_encyclopedia,is_renown,entity_count,model_count,source_total_component_count,hp_per_entity,total_hp,barrier_health,primary_component_role,primary_target_size,is_large,is_single_entity,armour,shield_block_chance,melee_defence,leadership,physical_resistance,missile_resistance,spell_resistance,ward_save,fire_resistance,melee_attack,weapon_base_damage,weapon_ap_damage,charge_bonus,bonus_vs_infantry,bonus_vs_large,attack_interval,max_splash_targets,melee_is_magical,melee_is_flaming,speed,mass,has_missile_weapon,accuracy,ammunition,range,reload_time,missile_base_damage,missile_ap_damage,missile_bonus_vs_infantry,missile_bonus_vs_large,projectiles_per_shot,shots_per_volley,burst_size,burst_shot_delay,projectile_velocity,projectile_spread,marksmanship_bonus,calibration_distance,calibration_area,missile_is_magical,missile_is_flaming,projectile_shot_type,projectile_penetration_class,projectile_expiry_range,projectile_can_damage_buildings,projectile_can_damage_allies,projectile_is_spell,projectile_contact_effect,explosion_key,explosion_base_damage,explosion_ap_damage,explosion_radius,explosion_is_magical,explosion_is_flaming,explosion_affects_allies,explosion_contact_effect,multiplayer_cost,campaign_recruit_cost,campaign_upkeep,source_main_unit_key,source_land_unit_key,source_battle_entity_key,source_man_entity_key,source_mount_entity_key,source_engine_entity_key,source_melee_weapon_key,source_missile_weapon_key,source_projectile_key,extracted_at_utc,data_quality_status,notes
warhammer_3,8.1.1,24237342,ultra,Dark Elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,wh2_main_def,race_core_and_variant,false,2,1,,wh2_dlc10_def_cav_doomfire_warlocks_0,Doomfire Warlocks,cavalry,cav_mel,melee_cavalry,3,medium,true,false,60,60,60,84,5040,0,mount,medium,false,false,15,0,28,65,40,0,0,0,0,32,32,13,40,0,0,4.5,3,true,false,9.2,600,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,1100,275,wh2_dlc10_def_cav_doomfire_warlocks_0,wh2_dlc10_def_cav_doomfire_warlocks_0,wh2_main_def_cavalry_fast_170_blood,wh2_dlc17_cavalry_rider_standard_blood_doomfire,wh2_main_def_cavalry_fast_170_blood,,wh2_dlc10_def_warlock_sword,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Dark Elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,wh2_main_def,race_core_and_variant,false,2,1,,wh2_dlc10_def_cav_knights_of_the_ebon_claw_ror_0,Knights of the Ebon Claw (Dread Knights),cavalry,cav_mel,melee_cavalry,4,heavy,true,true,48,48,48,142,6816,0,mount,medium,false,false,120,35,54,90,0,0,0,0,0,50,14,34,40,0,0,4.3,1,false,false,6.6,1500,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550,1550,388,wh2_dlc10_def_cav_knights_of_the_ebon_claw_ror_0,wh2_dlc10_def_cav_knights_of_the_ebon_claw_ror_0,wh2_main_def_cavalry_cold_one_blood,wh_main_cavalry_rider_standard_blood,wh2_main_def_cavalry_cold_one_blood,,wh2_main_def_cold_one_mace,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Dark Elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,wh2_main_def,race_core_and_variant,false,2,1,,wh2_dlc10_def_cav_raven_heralds_ror_0,Raven Heralds (Dark Riders),cavalry,cav_mis,missile_cavalry,2,medium,true,true,24,24,24,170,4080,0,mount,medium,false,false,30,0,22,62,0,0,0,0,0,25,19,5,20,0,0,4.3,1,false,false,8.2,1300,true,33,16,115,14,6,22,0,0,2,1,1,0,45,1.75,30,85,4,false,false,small_arm_default,very_low,300,false,true,false,,,,,,,,,,900,900,225,wh2_dlc10_def_cav_raven_heralds_ror_0,wh2_dlc10_def_cav_raven_heralds_ror_0,wh2_main_def_mnt_dark_pegasus,wh2_main_cavarly_rider_170_blood,wh2_main_def_mnt_dark_pegasus,,wh2_main_def_shortsword,wh2_main_def_repeater_crossbow_pegasus_ror_0,wh2_main_def_crossbow_bolt_pegasus_ror_0,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Dark Elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,wh2_main_def,race_core_and_variant,false,2,1,,wh2_dlc10_def_cav_slaanesh_harvesters_ror_0,Slaanesh's Harvesters (Doomfire Warlocks),cavalry,cav_mel,melee_cavalry,3,medium,true,true,60,60,60,84,5040,0,mount,medium,false,false,15,0,36,75,40,0,0,0,0,41,32,13,40,0,0,4.5,3,true,false,9.2,600,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450,1450,363,wh2_dlc10_def_cav_slaanesh_harvesters_ror_0,wh2_dlc10_def_cav_slaanesh_harvesters_ror_0,wh2_main_def_cavalry_fast_170_blood,wh2_dlc17_cavalry_rider_standard_blood_doomfire,wh2_main_def_cavalry_fast_170_blood,,wh2_dlc10_def_warlock_sword,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Dark Elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,wh2_main_def,race_core_and_variant,false,2,1,,wh2_dlc10_def_cha_crone_0,Crone Hellebron,character,com,lord,0,heavy,false,false,1,1,1,4288,4288,0,man,small,false,true,15,0,50,80,20,0,0,0,0,70,140,330,55,20,0,4,5,false,false,4.4,700,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050,1050,263,wh2_dlc10_def_cha_crone_0,wh2_dlc10_def_cha_crone_0,wh2_dlc10_def_infantry_hero_crone_blood,wh2_dlc10_def_infantry_hero_crone_blood,,,wh2_dlc10_def_crone_dual_swords,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Dark Elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,wh2_main_def,race_core_and_variant,false,2,1,,wh2_dlc10_def_cha_supreme_sorceress_dark_0,Supreme Sorceress (Dark),character,com,lord,0,heavy,false,false,1,1,1,3820,3820,0,man,small,false,true,10,0,30,75,0,15,0,0,0,39,200,85,15,0,0,4,3,false,false,3.6,400,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450,1000,250,wh2_dlc10_def_cha_supreme_sorceress_dark_0,wh2_dlc10_def_cha_supreme_sorceress_dark_0,wh2_main_def_infantry_hero_blood_low_kb_resist,wh2_main_def_infantry_hero_blood_low_kb_resist,,,wh2_main_def_sorceress_staff,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Dark Elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,wh2_main_def,race_core_and_variant,false,2,1,,wh2_dlc10_def_cha_supreme_sorceress_fire_0,Supreme Sorceress (Fire),character,com,lord,0,heavy,false,false,1,1,1,3820,3820,0,man,small,false,true,10,0,30,75,0,15,0,0,0,39,200,85,15,0,0,4,3,false,false,3.6,400,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450,1000,250,wh2_dlc10_def_cha_supreme_sorceress_fire_0,wh2_dlc10_def_cha_supreme_sorceress_fire_0,wh2_main_def_infantry_hero_blood_low_kb_resist,wh2_main_def_infantry_hero_blood_low_kb_resist,,,wh2_main_def_sorceress_staff,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Dark Elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,wh2_main_def,race_core_and_variant,false,2,1,,wh2_dlc10_def_cha_supreme_sorceress_shadow_0,Supreme Sorceress (Shadows),character,com,lord,0,heavy,false,false,1,1,1,3820,3820,0,man,small,false,true,10,0,30,75,0,15,0,0,0,39,200,85,15,0,0,4,3,false,false,3.6,400,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450,1000,250,wh2_dlc10_def_cha_supreme_sorceress_shadow_0,wh2_dlc10_def_cha_supreme_sorceress_shadow_0,wh2_main_def_infantry_hero_blood_low_kb_resist,wh2_main_def_infantry_hero_blood_low_kb_resist,,,wh2_main_def_sorceress_staff,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Dark Elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,wh2_main_def,race_core_and_variant,false,2,1,,wh2_dlc10_def_inf_blades_of_the_blood_queen_ror_0,Blades of the Blood Queen (Har Ganeth Executioners),infantry,inf_mel,melee_infantry,4,medium,true,true,100,100,100,84,8400,0,man,small,false,false,100,0,43,92,0,0,0,0,0,57,14,32,32,14,0,4.3,1,false,false,3.1,130,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450,1450,362,wh2_dlc10_def_inf_blades_of_the_blood_queen_ror_0,wh2_dlc10_def_inf_blades_of_the_blood_queen_ror_0,wh2_main_def_infantry_medium_blood_dismembers,wh2_main_def_infantry_medium_blood_dismembers,,,wh2_main_def_greatsword,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Dark Elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,wh2_main_def,race_core_and_variant,false,2,1,,wh2_dlc10_def_inf_sisters_of_slaughter,Sisters of Slaughter,infantry,inf_mel,melee_infantry,3,medium,true,false,100,100,100,75,7500,0,man,small,false,false,5,20,58,82,20,0,0,0,0,40,27,11,20,0,0,4.5,1,false,false,4.4,90,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1100,275,wh2_dlc10_def_inf_sisters_of_slaughter,wh2_dlc10_def_inf_sisters_of_slaughter,wh2_main_def_infantry_witch_elves_blood_dismembers,wh2_main_def_infantry_witch_elves_blood_dismembers,,,wh2_dlc10_def_sisters_of_slaughter_whip,,,2026-08-26T04:13:50.342Z,complete,
