game,patch,steam_build_id,unit_scale,faction_name,faction_key,subculture_key,military_group,roster_scope,is_faction_exclusive,military_group_count,permitted_faction_count,availability_notes,unit_key,unit_name,category,unit_class,caste,tier,weight,in_encyclopedia,is_renown,entity_count,model_count,source_total_component_count,hp_per_entity,total_hp,barrier_health,primary_component_role,primary_target_size,is_large,is_single_entity,armour,shield_block_chance,melee_defence,leadership,physical_resistance,missile_resistance,spell_resistance,ward_save,fire_resistance,melee_attack,weapon_base_damage,weapon_ap_damage,charge_bonus,bonus_vs_infantry,bonus_vs_large,attack_interval,max_splash_targets,melee_is_magical,melee_is_flaming,speed,mass,has_missile_weapon,accuracy,ammunition,range,reload_time,missile_base_damage,missile_ap_damage,missile_bonus_vs_infantry,missile_bonus_vs_large,projectiles_per_shot,shots_per_volley,burst_size,burst_shot_delay,projectile_velocity,projectile_spread,marksmanship_bonus,calibration_distance,calibration_area,missile_is_magical,missile_is_flaming,projectile_shot_type,projectile_penetration_class,projectile_expiry_range,projectile_can_damage_buildings,projectile_can_damage_allies,projectile_is_spell,projectile_contact_effect,explosion_key,explosion_base_damage,explosion_ap_damage,explosion_radius,explosion_is_magical,explosion_is_flaming,explosion_affects_allies,explosion_contact_effect,multiplayer_cost,campaign_recruit_cost,campaign_upkeep,source_main_unit_key,source_land_unit_key,source_battle_entity_key,source_man_entity_key,source_mount_entity_key,source_engine_entity_key,source_melee_weapon_key,source_missile_weapon_key,source_projectile_key,extracted_at_utc,data_quality_status,notes
warhammer_3,8.1.1,24237342,ultra,Warriors of Chaos,wh_main_chs_chaos,wh_main_sc_chs_chaos,wh_main_group_chaos,race_core_and_variant,false,3,2,,wh3_dlc20_chs_cav_chaos_chariot_mkho,Chaos Chariots of Khorne,monster,chariot,chariot,2,heavy,true,false,4,4,8,1394,5576,0,engine,large,true,false,120,0,23,70,0,0,35,0,0,22,29,11,76,18,0,4,3,false,false,7.8,1500,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,850,213,wh3_dlc20_chs_cav_chaos_chariot_mkho,wh3_dlc20_chs_cav_chaos_chariot_mkho,wh_main_vehicle_chs_chariot,wh_main_infantry_standard_large_blood,wh3_dlc20_chs_mnt_chaos_steed_mkho_chariots,wh_main_vehicle_chs_chariot,wh_main_chs_chariot,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Warriors of Chaos,wh_main_chs_chaos,wh_main_sc_chs_chaos,wh_main_group_chaos,race_core_and_variant,false,3,2,,wh3_dlc20_chs_cav_chaos_chariot_mnur,Chaos Chariots of Nurgle,monster,chariot,chariot,2,heavy,true,false,4,4,8,1533,6132,0,engine,large,true,false,110,0,33,70,0,0,0,0,0,17,29,11,76,18,0,4,3,false,false,7.8,1500,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,850,213,wh3_dlc20_chs_cav_chaos_chariot_mnur,wh3_dlc20_chs_cav_chaos_chariot_mnur,wh_main_vehicle_chs_chariot,wh_main_infantry_standard_large_blood,wh3_dlc20_chs_mnt_chaos_steed_mnur_chariots,wh_main_vehicle_chs_chariot,wh3_dlc20_chs_chariot_mnur,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Warriors of Chaos,wh_main_chs_chaos,wh_main_sc_chs_chaos,wh_main_group_chaos,race_core_and_variant,false,3,2,,wh3_dlc20_chs_cav_chaos_chariot_msla,Chaos Chariots of Slaanesh,monster,chariot,chariot,2,heavy,true,false,4,4,8,1394,5576,0,engine,large,true,false,110,0,28,70,5,0,0,0,0,22,29,11,76,18,0,4,3,false,false,8.3,1500,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,850,213,wh3_dlc20_chs_cav_chaos_chariot_msla,wh3_dlc20_chs_cav_chaos_chariot_msla,wh3_main_vehicle_chs_chariot_msla,wh_main_infantry_standard_large_blood,wh3_dlc20_chs_mnt_chaos_steed_msla_chariots,wh3_main_vehicle_chs_chariot_msla,wh_main_chs_chariot,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Warriors of Chaos,wh_main_chs_chaos,wh_main_sc_chs_chaos,wh_main_group_chaos,race_core_and_variant,false,3,2,,wh3_dlc20_chs_cav_chaos_chariot_msla_ror,The Sibilant Slaughtercade (Chaos Chariots),monster,chariot,chariot,3,heavy,true,true,4,4,8,1394,5576,0,engine,large,true,false,110,0,36,80,5,0,0,0,0,29,29,11,76,18,0,4,3,false,false,8.3,1500,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1000,250,wh3_dlc20_chs_cav_chaos_chariot_msla_ror,wh3_dlc20_chs_cav_chaos_chariot_msla_ror,wh3_main_vehicle_chs_chariot_msla,wh_main_infantry_standard_large_blood,wh3_main_sla_cavalry_steed_of_slaanesh_blood,wh3_main_vehicle_chs_chariot_msla,wh3_dlc20_chs_chariot_msla_ror,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Warriors of Chaos,wh_main_chs_chaos,wh_main_sc_chs_chaos,wh_main_group_chaos,race_core_and_variant,false,3,2,,wh3_dlc20_chs_cav_chaos_chariot_mtze,Chaos Chariots of Tzeentch,monster,chariot,chariot,2,heavy,true,false,4,4,8,1394,5576,800,engine,large,true,false,110,0,28,70,0,0,0,0,0,22,29,11,76,18,0,4,3,true,false,7.8,1500,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,850,213,wh3_dlc20_chs_cav_chaos_chariot_mtze,wh3_dlc20_chs_cav_chaos_chariot_mtze,wh_main_vehicle_chs_chariot,wh_main_infantry_standard_large_blood,wh3_dlc20_chs_mnt_chaos_steed_mtze_chariots,wh_main_vehicle_chs_chariot,wh3_dlc20_chs_chariot_mtze,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Warriors of Chaos,wh_main_chs_chaos,wh_main_sc_chs_chaos,wh_main_group_chaos,race_core_and_variant,false,3,2,,wh3_dlc20_chs_cav_chaos_knights_mkho,Chaos Knights of Khorne,monster,cav_mel,melee_cavalry,3,heavy,true,false,60,60,60,127,7620,0,mount,medium,false,false,130,30,45,75,0,0,35,0,0,42,37,16,44,0,0,4.6,1,false,true,7,1200,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,1400,350,wh3_dlc20_chs_cav_chaos_knights_mkho,wh3_dlc20_chs_cav_chaos_knights_mkho,wh3_dlc20_chs_mnt_chaos_steed_mkho_knights,wh3_dlc20_chaos_knight_rider_blood,wh3_dlc20_chs_mnt_chaos_steed_mkho_knights,,wh3_dlc20_chaos_knight_mkho_sword,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Warriors of Chaos,wh_main_chs_chaos,wh_main_sc_chs_chaos,wh_main_group_chaos,race_core_and_variant,false,3,2,,wh3_dlc20_chs_cav_chaos_knights_mkho_lances,Chaos Knights of Khorne (Lances),monster,cav_shk,melee_cavalry,4,heavy,true,false,60,60,60,127,7620,0,mount,medium,false,false,130,30,33,75,0,0,35,0,0,42,36,17,80,0,0,5,1,false,true,7,1200,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,1500,375,wh3_dlc20_chs_cav_chaos_knights_mkho_lances,wh3_dlc20_chs_cav_chaos_knights_mkho_lances,wh3_dlc20_chs_mnt_chaos_steed_mkho_knights,wh3_dlc20_chaos_knight_rider_blood,wh3_dlc20_chs_mnt_chaos_steed_mkho_knights,,wh3_dlc20_chaos_knight_mkho_lance,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Warriors of Chaos,wh_main_chs_chaos,wh_main_sc_chs_chaos,wh_main_group_chaos,race_core_and_variant,false,3,2,,wh3_dlc20_chs_cav_chaos_knights_mnur,Chaos Knights of Nurgle,monster,cav_mel,melee_cavalry,3,heavy,true,false,60,60,60,138,8280,0,mount,medium,false,false,120,30,55,75,0,0,0,0,0,37,37,16,44,0,0,4.6,1,false,false,7,1200,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,1500,375,wh3_dlc20_chs_cav_chaos_knights_mnur,wh3_dlc20_chs_cav_chaos_knights_mnur,wh3_dlc20_chs_mnt_chaos_steed_mnur_knights,wh3_dlc20_chaos_knight_rider_blood,wh3_dlc20_chs_mnt_chaos_steed_mnur_knights,,wh3_dlc20_chaos_knight_mnur_sword,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Warriors of Chaos,wh_main_chs_chaos,wh_main_sc_chs_chaos,wh_main_group_chaos,race_core_and_variant,false,3,2,,wh3_dlc20_chs_cav_chaos_knights_mnur_lances,Chaos Knights of Nurgle (Lances),monster,cav_shk,melee_cavalry,4,heavy,true,false,60,60,60,138,8280,0,mount,medium,false,false,120,30,43,75,0,0,0,0,0,37,36,17,80,0,0,5,1,false,false,7,1200,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,1600,400,wh3_dlc20_chs_cav_chaos_knights_mnur_lances,wh3_dlc20_chs_cav_chaos_knights_mnur_lances,wh3_dlc20_chs_mnt_chaos_steed_mnur_knights,wh3_dlc20_chaos_knight_rider_blood,wh3_dlc20_chs_mnt_chaos_steed_mnur_knights,,wh3_dlc20_chaos_knight_mnur_lance,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Warriors of Chaos,wh_main_chs_chaos,wh_main_sc_chs_chaos,wh_main_group_chaos,race_core_and_variant,false,3,2,,wh3_dlc20_chs_cav_chaos_knights_msla,Chaos Knights of Slaanesh,monster,cav_mel,melee_cavalry,3,heavy,true,false,60,60,60,127,7620,0,mount,medium,false,false,120,30,50,75,5,0,0,0,0,42,37,16,44,0,0,4.6,1,false,false,7.5,1200,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,1400,350,wh3_dlc20_chs_cav_chaos_knights_msla,wh3_dlc20_chs_cav_chaos_knights_msla,wh3_dlc20_chs_mnt_chaos_steed_msla_knights,wh3_dlc20_chaos_knight_rider_blood,wh3_dlc20_chs_mnt_chaos_steed_msla_knights,,wh_main_chs_sword_chaos_knight,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Warriors of Chaos,wh_main_chs_chaos,wh_main_sc_chs_chaos,wh_main_group_chaos,race_core_and_variant,false,3,2,,wh3_dlc20_chs_cav_chaos_knights_msla_lances,Chaos Knights of Slaanesh (Lances),monster,cav_shk,melee_cavalry,4,heavy,true,false,60,60,60,127,7620,0,mount,medium,false,false,120,30,38,75,5,0,0,0,0,42,36,17,80,0,0,5,1,false,false,7.5,1200,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,1400,350,wh3_dlc20_chs_cav_chaos_knights_msla_lances,wh3_dlc20_chs_cav_chaos_knights_msla_lances,wh3_dlc20_chs_mnt_chaos_steed_msla_knights,wh3_dlc20_chaos_knight_rider_blood,wh3_dlc20_chs_mnt_chaos_steed_msla_knights,,wh_main_chs_lance_chaos_knight,,,2026-08-26T04:13:50.342Z,complete,
