game,patch,steam_build_id,unit_scale,faction_name,faction_key,subculture_key,military_group,roster_scope,is_faction_exclusive,military_group_count,permitted_faction_count,availability_notes,unit_key,unit_name,tactical_category,source_unit_class,source_caste,tier,weight,in_encyclopedia,is_renown,entity_count,model_count,source_total_component_count,hp_per_entity,total_hp,barrier_health,primary_component_role,primary_target_size,is_large,is_single_entity,armour,shield_block_chance,melee_defence,leadership,physical_resistance,missile_resistance,spell_resistance,ward_save,fire_resistance,melee_attack,weapon_base_damage,weapon_ap_damage,charge_bonus,bonus_vs_infantry,bonus_vs_large,attack_interval,max_splash_targets,melee_is_magical,melee_is_flaming,speed,mass,has_missile_weapon,accuracy,ammunition,range,reload_time,missile_base_damage,missile_ap_damage,missile_bonus_vs_infantry,missile_bonus_vs_large,projectiles_per_shot,shots_per_volley,burst_size,burst_shot_delay,projectile_velocity,projectile_spread,marksmanship_bonus,calibration_distance,calibration_area,missile_is_magical,missile_is_flaming,projectile_shot_type,projectile_penetration_class,projectile_expiry_range,projectile_can_damage_buildings,projectile_can_damage_allies,projectile_is_spell,projectile_contact_effect,explosion_key,explosion_base_damage,explosion_ap_damage,explosion_radius,explosion_is_magical,explosion_is_flaming,explosion_affects_allies,explosion_contact_effect,multiplayer_cost,campaign_recruit_cost,campaign_upkeep,source_main_unit_key,source_land_unit_key,source_battle_entity_key,source_man_entity_key,source_mount_entity_key,source_engine_entity_key,source_melee_weapon_key,source_missile_weapon_key,source_projectile_key,extracted_at_utc,data_quality_status,notes
warhammer_3,8.1.1,24237342,ultra,Grand Cathay,wh3_main_cth_cathay_mp,wh3_main_sc_cth_cathay,wh3_main_cth,race_core_and_variant,false,2,1,,wh3_cp1_cth_cha_bhashiva,"Bhashiva, the White Tiger",character,com,lord,0,medium,false,false,1,1,1,5248,5248,0,man,small,false,true,60,0,50,80,20,0,0,0,0,65,180,320,50,20,0,3.5,8,true,true,5.2,1100,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1200,300,wh3_cp1_cth_cha_bhashiva,wh3_cp1_cth_cha_bhashiva,wh3_cp1_cth_cha_bhashiva,wh3_cp1_cth_cha_bhashiva,,,wh3_cp1_cth_bhashiva_katara_dual,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Grand Cathay,wh3_main_cth_cathay_mp,wh3_main_sc_cth_cathay,wh3_main_cth,race_core_and_variant,false,2,1,,wh3_cp1_cth_cha_clawspeaker_beasts,Clawspeaker (Beasts),character,com,hero,0,medium,false,false,1,1,1,4548,4548,0,man,small,false,true,20,0,40,65,0,15,0,0,0,42,225,100,40,0,0,3.8,5,true,false,4.4,1000,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750,1600,275,wh3_cp1_cth_cha_clawspeaker_beasts,wh3_cp1_cth_cha_clawspeaker_beasts,wh3_cp1_cth_cha_clawspeaker_beasts,wh3_cp1_cth_cha_clawspeaker_beasts,,,wh3_cp1_cth_clawspeaker_staff,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Grand Cathay,wh3_main_cth_cathay_mp,wh3_main_sc_cth_cathay,wh3_main_cth,race_core_and_variant,false,2,1,,wh3_cp1_cth_cha_clawspeaker_life,Clawspeaker (Life),character,com,hero,0,medium,false,false,1,1,1,4548,4548,0,man,small,false,true,20,0,40,65,0,15,0,0,0,42,225,100,40,0,0,3.8,5,true,false,4.4,1000,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750,1600,275,wh3_cp1_cth_cha_clawspeaker_life,wh3_cp1_cth_cha_clawspeaker_life,wh3_cp1_cth_cha_clawspeaker_life,wh3_cp1_cth_cha_clawspeaker_life,,,wh3_cp1_cth_clawspeaker_staff,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Grand Cathay,wh3_main_cth_cathay_mp,wh3_main_sc_cth_cathay,wh3_main_cth,race_core_and_variant,false,2,1,,wh3_cp1_cth_cha_clawspeaker_shadows,Clawspeaker (Shadows),character,com,hero,0,medium,false,false,1,1,1,4548,4548,0,man,small,false,true,20,0,40,65,0,15,0,0,0,42,225,100,40,0,0,3.8,5,true,false,4.4,1000,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750,1600,275,wh3_cp1_cth_cha_clawspeaker_shadows,wh3_cp1_cth_cha_clawspeaker_shadows,wh3_cp1_cth_cha_clawspeaker_shadows,wh3_cp1_cth_cha_clawspeaker_shadows,,,wh3_cp1_cth_clawspeaker_staff,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Grand Cathay,wh3_main_cth_cathay_mp,wh3_main_sc_cth_cathay,wh3_main_cth,race_core_and_variant,false,2,1,,wh3_cp1_cth_cha_sawai,Tiger Warrior Sawai,character,com,lord,0,medium,false,false,1,1,1,5076,5076,0,man,small,false,true,40,0,55,75,0,15,0,0,0,50,170,280,45,0,30,3,5,false,false,4.4,1100,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900,2100,275,wh3_cp1_cth_cha_sawai,wh3_cp1_cth_cha_sawai,wh3_cp1_cth_cha_sawai,wh3_cp1_cth_cha_sawai,,,wh3_cp1_cth_sawai_glaive,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Grand Cathay,wh3_main_cth_cathay_mp,wh3_main_sc_cth_cathay,wh3_main_cth,race_core_and_variant,false,2,1,,wh3_cp1_cth_cha_taoyan,Taoyan the Merciless,character,com,hero,0,medium,false,false,1,1,1,4588,4588,0,man,small,false,true,90,0,60,80,0,15,0,0,0,50,160,260,30,0,25,2.5,4,true,false,3.4,1100,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,1200,0,wh3_cp1_cth_cha_taoyan,wh3_cp1_cth_cha_taoyan,wh3_cp1_cth_cha_taoyan,wh3_cp1_cth_cha_taoyan,,,wh3_cp1_cth_taoyan_trident,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Grand Cathay,wh3_main_cth_cathay_mp,wh3_main_sc_cth_cathay,wh3_main_cth,race_core_and_variant,false,2,1,,wh3_cp1_cth_inf_iron_claw_guandao,Iron Claw Tiger Warriors,infantry,inf_mel,melee_infantry,4,heavy,true,false,80,80,80,110,8800,0,man,small,false,false,60,0,46,75,0,0,0,0,0,40,12,38,35,0,20,3.8,1,false,false,4.4,240,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1600,350,wh3_cp1_cth_inf_iron_claw_guandao,wh3_cp1_cth_inf_iron_claw_guandao,wh3_cp1_cth_inf_iron_claw_tiger_warrior,wh3_cp1_cth_inf_iron_claw_tiger_warrior,,,wh3_cp1_cth_iron_claw_guandao,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Grand Cathay,wh3_main_cth_cathay_mp,wh3_main_sc_cth_cathay,wh3_main_cth,race_core_and_variant,false,2,1,,wh3_cp1_cth_inf_stalkers_throwing_disc,Tiger Warrior Stalkers,infantry,inf_mis,missile_infantry,3,medium,true,false,60,60,60,100,6000,0,man,small,false,false,15,0,40,70,20,0,0,0,0,42,15,25,35,0,0,3.8,1,false,false,5.2,200,true,10,6,70,8,12,14,0,0,1,1,1,0,58,0,10,50,3,false,false,small_arm_default,medium_1,140,false,true,false,,,,,,,,,,1050,1400,275,wh3_cp1_cth_inf_stalkers_throwing_disc,wh3_cp1_cth_inf_stalkers_throwing_disc,wh3_cp1_cth_inf_tiger_warrior_stalkers,wh3_cp1_cth_inf_tiger_warrior_stalkers,,,wh3_cp1_cth_stalker_katara,wh3_cp1_cth_throwing_disc_stalkers,wh3_cp1_cth_throwing_disc_stalkers,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Grand Cathay,wh3_main_cth_cathay_mp,wh3_main_sc_cth_cathay,wh3_main_cth,race_core_and_variant,false,2,1,,wh3_cp1_cth_inf_tiger_warriors_dual_axe,Tiger Warriors,infantry,inf_mel,melee_infantry,2,medium,true,false,80,80,80,100,8000,0,man,small,false,false,30,0,34,70,0,0,0,0,0,42,40,14,35,5,0,3.8,1,false,false,4.4,200,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,1000,225,wh3_cp1_cth_inf_tiger_warriors_dual_axe,wh3_cp1_cth_inf_tiger_warriors_dual_axe,wh3_cp1_cth_inf_tiger_warrior_dual_axes,wh3_cp1_cth_inf_tiger_warrior_dual_axes,,,wh3_cp1_cth_tiger_warrior_axe_dual,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Grand Cathay,wh3_main_cth_cathay_mp,wh3_main_sc_cth_cathay,wh3_main_cth,race_core_and_variant,false,2,1,,wh3_dlc24_cth_cha_astromancer_great_moon_bird,Astromancer,character,com,hero,0,heavy,true,false,1,1,1,7298,7298,0,mount,large,true,true,40,0,50,60,0,15,0,0,40,44,360,200,46,0,0,4,5,true,true,8,2000,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,1800,450,wh3_dlc24_cth_cha_astromancer_great_moon_bird,wh3_dlc24_cth_cha_astromancer_great_moon_bird,wh3_dlc24_cth_mon_great_moon_bird,wh3_dlc24_cth_mon_great_moon_bird,wh3_dlc24_cth_mon_great_moon_bird,,wh3_dlc24_cth_mon_great_moon_bird,,,2026-08-26T04:13:50.342Z,complete,
