game,patch,steam_build_id,race,race_slug,culture_key,subculture_key,faction_name,faction_key,campaign_key,building_name,building_key,building_chain_name,building_chain_key,building_level,settlement_tier_requirement,construction_cost,construction_turns,building_upkeep,only_in_capital,resource_requirement_key,required_building_key,income,growth,control,trade_resource_key,trade_resource_quantity,recruitment_cost_modifier,upkeep_modifier,is_unique
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,Har Ganeth,wh2_main_def_har_ganeth,,City of Bronze,wh2_dlc15_special_ka_sabar_city_of_bronze,Ancient Foundries,wh2_dlc15_special_ka_sabar_city_of_bronze,0,2,4000,4,0,false,,,300,,,,,-10,,true
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,Har Ganeth,wh2_main_def_har_ganeth,,Dread Manse,wh2_main_def_coldones_1,Aristocracy,wh2_main_def_coldones,0,4,5000,5,0,false,,,,,3,,,,,false
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,Har Ganeth,wh2_main_def_har_ganeth,,Palace of Dread Knights,wh2_main_def_coldones_2,Aristocracy,wh2_main_def_coldones,1,5,10000,6,0,false,,,,,5,,,,,false
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,Har Ganeth,wh2_main_def_har_ganeth,,Corrupted Flame of Asuryan,wh2_main_special_shrine_of_asuryan_1_def,Asuryan Worship,wh2_main_special_shrine_of_asuryan_def,0,1,2000,3,0,false,,,,,5,,,,,true
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,Har Ganeth,wh2_main_def_har_ganeth,,Vandalised Court of the Everqueen,wh2_main_special_everqueen_court_def,Avelorn Landmark,wh2_main_special_everqueen_court_def,0,5,10000,5,0,false,,,,5,10,,,,,true
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,Har Ganeth,wh2_main_def_har_ganeth,,Conscription Halls,wh2_main_def_barracks_1,Barracks,wh2_main_def_barracks,0,1,750,1,0,false,,,,,,,,,,false
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,Har Ganeth,wh2_main_def_har_ganeth,,Halls of Mustering,wh2_main_def_barracks_2,Barracks,wh2_main_def_barracks,1,2,1500,2,0,false,,,,,,,,,,false
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,Har Ganeth,wh2_main_def_har_ganeth,,Halls of Ravaging,wh2_main_def_barracks_3,Barracks,wh2_main_def_barracks,2,3,2500,3,0,false,,,,,,,,,,false
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,Har Ganeth,wh2_main_def_har_ganeth,,Occupied Bastion Gatehouse,wh3_main_special_settlement_bastion_other_1,Bastion,wh3_main_special_settlement_bastion_other,1,0,1000,3,0,false,,,,40,,,,,,true
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,Har Ganeth,wh2_main_def_har_ganeth,,Occupied Bastion Tower,wh3_main_special_settlement_bastion_other_2,Bastion,wh3_main_special_settlement_bastion_other,2,0,2000,4,0,false,,,,50,,,,,,true
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,Har Ganeth,wh2_main_def_har_ganeth,,Occupied Bastion Citadel,wh3_main_special_settlement_bastion_other_3,Bastion,wh3_main_special_settlement_bastion_other,3,0,4000,5,0,false,,,,60,,,,,,true
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,Har Ganeth,wh2_main_def_har_ganeth,,Occupied Bastion Stronghold,wh3_main_special_settlement_bastion_other_4,Bastion,wh3_main_special_settlement_bastion_other,4,0,8000,6,0,false,,,,70,,,,,,true
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,Har Ganeth,wh2_main_def_har_ganeth,,Occupied Bastion Fortress,wh3_main_special_settlement_bastion_other_5,Bastion,wh3_main_special_settlement_bastion_other,5,0,16000,7,0,false,,,,80,,,,,,true
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,Har Ganeth,wh2_main_def_har_ganeth,,Harpy Roost,wh2_main_def_beasts_1,Beastmasters,wh2_main_def_beasts,0,3,3000,4,0,false,,,,,,res_animals,8,,,false
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,Har Ganeth,wh2_main_def_har_ganeth,,Beastmaster's Stables,wh2_main_def_beasts_2,Beastmasters,wh2_main_def_beasts,1,4,5000,5,0,false,,,,,,res_animals,12,,,false
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,Har Ganeth,wh2_main_def_har_ganeth,,Dragon Hatchery,wh2_main_def_beasts_3,Beastmasters,wh2_main_def_beasts,2,5,10000,6,0,false,,,,,,res_animals,16,,,false
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,Har Ganeth,wh2_main_def_har_ganeth,,Small Black Ark,wh2_main_horde_def_settlement_1,Black Ark,wh2_main_horde_def_settlement,0,0,800,1,0,false,,,,5,,,,,-50,false
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,Har Ganeth,wh2_main_def_har_ganeth,,Black Ark,wh2_main_horde_def_settlement_2,Black Ark,wh2_main_horde_def_settlement,1,0,1600,1,0,false,,,,5,,,,,-52,false
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,Har Ganeth,wh2_main_def_har_ganeth,,Grand Black Ark,wh2_main_horde_def_settlement_3,Black Ark,wh2_main_horde_def_settlement,2,0,3200,1,0,false,,,,5,,,,,-55,false
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,Har Ganeth,wh2_main_def_har_ganeth,,Enormous Black Ark,wh2_main_horde_def_settlement_4,Black Ark,wh2_main_horde_def_settlement,3,0,4800,1,0,false,,,,5,,,,,-58,false
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,Har Ganeth,wh2_main_def_har_ganeth,,Gargantuan Black Ark,wh2_main_horde_def_settlement_5,Black Ark,wh2_main_horde_def_settlement,4,0,7200,1,0,false,,,,5,,,,,-60,false
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,Har Ganeth,wh2_main_def_har_ganeth,,Dread Manse,wh2_dlc11_horde_def_aristocracy_1,Black Ark Aristocracy,wh2_dlc11_horde_def_aristocracy,0,3,3000,1,0,false,,,,,,,,,,false
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,Har Ganeth,wh2_main_def_har_ganeth,,Palace of Dread Knights,wh2_dlc11_horde_def_aristocracy_2,Black Ark Aristocracy,wh2_dlc11_horde_def_aristocracy,1,4,4500,1,0,false,,,,,,,,,,false
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,Har Ganeth,wh2_main_def_har_ganeth,,Harpy Cages,wh2_main_horde_def_beasts_1,Black Ark Beasts,wh2_main_horde_def_beasts,0,2,2000,1,0,false,,,,,,,,,,false
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,Har Ganeth,wh2_main_def_har_ganeth,,Monster Holds,wh2_main_horde_def_beasts_2,Black Ark Beasts,wh2_main_horde_def_beasts,1,3,3000,1,0,false,,,,,,,,,,false
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,Har Ganeth,wh2_main_def_har_ganeth,,Dragon Tower,wh2_main_horde_def_beasts_3,Black Ark Beasts,wh2_main_horde_def_beasts,2,4,4500,1,0,false,,,,,,,,,,false
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,Har Ganeth,wh2_main_def_har_ganeth,,Torture Posts,wh2_main_horde_def_entertainment_1,Black Ark Entertainment,wh2_main_horde_def_entertainment,0,0,1000,1,0,false,,,,,,,,,,false
