game,patch,steam_build_id,race,race_slug,culture_key,subculture_key,faction_name,faction_key,campaign_key,building_name,building_key,building_chain_name,building_chain_key,building_level,settlement_tier_requirement,construction_cost,construction_turns,building_upkeep,only_in_capital,resource_requirement_key,required_building_key,income,growth,control,trade_resource_key,trade_resource_quantity,recruitment_cost_modifier,upkeep_modifier,is_unique
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,Hag Graef,wh2_main_def_hag_graef,,City of Bronze,wh2_dlc15_special_ka_sabar_city_of_bronze,Ancient Foundries,wh2_dlc15_special_ka_sabar_city_of_bronze,0,2,4000,4,0,false,,,300,,,,,-10,,true
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,Hag Graef,wh2_main_def_hag_graef,,Dread Manse,wh2_main_def_coldones_1,Aristocracy,wh2_main_def_coldones,0,4,5000,5,0,false,,,,,3,,,,,false
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,Hag Graef,wh2_main_def_hag_graef,,Palace of Dread Knights,wh2_main_def_coldones_2,Aristocracy,wh2_main_def_coldones,1,5,10000,6,0,false,,,,,5,,,,,false
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,Hag Graef,wh2_main_def_hag_graef,,Corrupted Flame of Asuryan,wh2_main_special_shrine_of_asuryan_1_def,Asuryan Worship,wh2_main_special_shrine_of_asuryan_def,0,1,2000,3,0,false,,,,,5,,,,,true
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,Hag Graef,wh2_main_def_hag_graef,,Vandalised Court of the Everqueen,wh2_main_special_everqueen_court_def,Avelorn Landmark,wh2_main_special_everqueen_court_def,0,5,10000,5,0,false,,,,5,10,,,,,true
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,Hag Graef,wh2_main_def_hag_graef,,Conscription Halls,wh2_main_def_barracks_1,Barracks,wh2_main_def_barracks,0,1,750,1,0,false,,,,,,,,,,false
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,Hag Graef,wh2_main_def_hag_graef,,Halls of Mustering,wh2_main_def_barracks_2,Barracks,wh2_main_def_barracks,1,2,1500,2,0,false,,,,,,,,,,false
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,Hag Graef,wh2_main_def_hag_graef,,Halls of Ravaging,wh2_main_def_barracks_3,Barracks,wh2_main_def_barracks,2,3,2500,3,0,false,,,,,,,,,,false
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,Hag Graef,wh2_main_def_hag_graef,,Occupied Bastion Gatehouse,wh3_main_special_settlement_bastion_other_1,Bastion,wh3_main_special_settlement_bastion_other,1,0,1000,3,0,false,,,,40,,,,,,true
warhammer_3,8.1.1,24237342,Dark Elves,dark_elves,wh2_main_def_dark_elves,wh2_main_sc_def_dark_elves,Hag Graef,wh2_main_def_hag_graef,,Occupied Bastion Tower,wh3_main_special_settlement_bastion_other_2,Bastion,wh3_main_special_settlement_bastion_other,2,0,2000,4,0,false,,,,50,,,,,,true
