game,patch,steam_build_id,race,race_slug,culture_key,subculture_key,faction_name,faction_key,campaign_key,building_name,building_key,building_chain_name,building_chain_key,building_level,settlement_tier_requirement,construction_cost,construction_turns,building_upkeep,only_in_capital,resource_requirement_key,required_building_key,income,growth,control,trade_resource_key,trade_resource_quantity,recruitment_cost_modifier,upkeep_modifier,is_unique
warhammer_3,8.1.1,24237342,Grand Cathay,grand_cathay,wh3_main_cth_cathay,wh3_main_sc_cth_cathay,Claws of the White Tiger,wh3_cp1_cth_tiger_warriors,,{{tr:building_culture_variants_name_wh3_cp1_cth_den_tigers_1_bhashivawh3_cp1_cth_tiger_warriors}},wh3_cp1_cth_den_tigers_1,{{tr:building_chains_chain_tooltip_wh3_cp1_cth_den_tigers_bhashiva}},wh3_cp1_cth_den_tigers,0,2,1500,2,0,false,,,,,,,,,,false
warhammer_3,8.1.1,24237342,Grand Cathay,grand_cathay,wh3_main_cth_cathay,wh3_main_sc_cth_cathay,Claws of the White Tiger,wh3_cp1_cth_tiger_warriors,,{{tr:building_culture_variants_name_wh3_cp1_cth_den_tigers_2_bhashivawh3_cp1_cth_tiger_warriors}},wh3_cp1_cth_den_tigers_2,{{tr:building_chains_chain_tooltip_wh3_cp1_cth_den_tigers_bhashiva}},wh3_cp1_cth_den_tigers,1,3,3000,4,0,false,,,,,,,,,,false
warhammer_3,8.1.1,24237342,Grand Cathay,grand_cathay,wh3_main_cth_cathay,wh3_main_sc_cth_cathay,Claws of the White Tiger,wh3_cp1_cth_tiger_warriors,,{{tr:building_culture_variants_name_wh3_cp1_cth_den_tigers_3_bhashivawh3_cp1_cth_tiger_warriors}},wh3_cp1_cth_den_tigers_3,{{tr:building_chains_chain_tooltip_wh3_cp1_cth_den_tigers_bhashiva}},wh3_cp1_cth_den_tigers,2,4,6000,5,0,false,,,,,,,,,,false
warhammer_3,8.1.1,24237342,Grand Cathay,grand_cathay,wh3_main_cth_cathay,wh3_main_sc_cth_cathay,Claws of the White Tiger,wh3_cp1_cth_tiger_warriors,,Grand Maritime Lift,wh3_cp1_cth_special_grand_naval_lift,{{tr:building_chains_chain_tooltip_wh3_dlc24_special_celestial_palace_other}},wh3_cp1_cth_special_grand_naval_lift,0,5,10000,6,0,false,,,,,,,,,,true
warhammer_3,8.1.1,24237342,Grand Cathay,grand_cathay,wh3_main_cth_cathay,wh3_main_sc_cth_cathay,Claws of the White Tiger,wh3_cp1_cth_tiger_warriors,,House of Secrets,wh3_cp1_cth_special_house_of_secrets,{{tr:building_chains_chain_tooltip_wh3_dlc24_special_celestial_palace_other}},wh3_cp1_cth_special_house_of_secrets,0,3,6000,5,0,false,,,300,,,,,,,true
warhammer_3,8.1.1,24237342,Grand Cathay,grand_cathay,wh3_main_cth_cathay,wh3_main_sc_cth_cathay,Claws of the White Tiger,wh3_cp1_cth_tiger_warriors,,Terracotta Road,wh3_cp1_cth_special_terracotta_road,{{tr:building_chains_chain_tooltip_wh3_dlc24_special_celestial_palace_other}},wh3_cp1_cth_special_terracotta_road,0,4,8000,5,0,false,,,,,,,,,,true
warhammer_3,8.1.1,24237342,Grand Cathay,grand_cathay,wh3_main_cth_cathay,wh3_main_sc_cth_cathay,Claws of the White Tiger,wh3_cp1_cth_tiger_warriors,,Monument of the White Tiger,wh3_cp1_cth_special_tiger_village_monument,{{tr:building_chains_chain_tooltip_wh3_dlc24_special_celestial_palace_other}},wh3_cp1_cth_special_tiger_village_monument,0,3,6000,4,0,false,,,,,,,,,,true
warhammer_3,8.1.1,24237342,Grand Cathay,grand_cathay,wh3_main_cth_cathay,wh3_main_sc_cth_cathay,Claws of the White Tiger,wh3_cp1_cth_tiger_warriors,,{{tr:building_culture_variants_name_wh3_main_cth_defence_yang_1wh3_main_cth_cathay}},wh3_cp1_cth_defence_yang_tigers_1,{{tr:building_chains_chain_tooltip_wh3_main_cth_defence_yang}},wh3_cp1_cth_defence_yang_tigers,0,2,2000,4,0,false,,,,,,,,,,false
warhammer_3,8.1.1,24237342,Grand Cathay,grand_cathay,wh3_main_cth_cathay,wh3_main_sc_cth_cathay,Claws of the White Tiger,wh3_cp1_cth_tiger_warriors,,{{tr:building_culture_variants_name_wh3_main_cth_defence_yin_1wh3_main_cth_cathay}},wh3_cp1_cth_defence_yin_tigers_1,{{tr:building_chains_chain_tooltip_wh3_main_cth_defence_yang}},wh3_cp1_cth_defence_yin_tigers,0,2,2000,4,0,false,,,,,,,,,,false
warhammer_3,8.1.1,24237342,Grand Cathay,grand_cathay,wh3_main_cth_cathay,wh3_main_sc_cth_cathay,Claws of the White Tiger,wh3_cp1_cth_tiger_warriors,,{{tr:building_culture_variants_name_wh3_main_cth_defence_yang_2wh3_main_cth_cathay}},wh3_cp1_cth_defence_yang_tigers_2,{{tr:building_chains_chain_tooltip_wh3_main_cth_defence_yang}},wh3_cp1_cth_defence_yang_tigers,1,3,4000,5,0,false,,,,,,,,,,false
warhammer_3,8.1.1,24237342,Grand Cathay,grand_cathay,wh3_main_cth_cathay,wh3_main_sc_cth_cathay,Claws of the White Tiger,wh3_cp1_cth_tiger_warriors,,{{tr:building_culture_variants_name_wh3_main_cth_defence_yin_2wh3_main_cth_cathay}},wh3_cp1_cth_defence_yin_tigers_2,{{tr:building_chains_chain_tooltip_wh3_main_cth_defence_yang}},wh3_cp1_cth_defence_yin_tigers,1,3,4000,5,0,false,,,,,,,,,,false
